material_number	material_number_text	brand	product_area	core_segment	component	component_text	manufactoring_location	characteristic_value	material_weight	packaging_code	packaging_category
78489740	RYO-  2ER S  511 DF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
78489740	RYO-  2ER S  511 DF	PRL	PA2	Recip Saw Blades	6035911R98	Label               RYO-  2ER S  511 DF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
78489740	RYO-  2ER S  511 DF	PRL	PA2	Recip Saw Blades	6035834309	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	7.55	PCode_252685	Unassigned
78489740	RYO-  2ER S  511 DF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
46458374	RYO-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035738090	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
46458374	RYO-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035911D39	Label               RYO-  5ER S  522 EF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
46458374	RYO-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
46458374	RYO-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035911R99	Label               RYO-  5ER S  522 EF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
46458374	RYO-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
46458374	RYO-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035834309	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	7.55	PCode_252685	Unassigned
81223902	RYO-  5ER S  922 AF	PRL	PA2	Recip Saw Blades	6035738090	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
81223902	RYO-  5ER S  922 AF	PRL	PA2	Recip Saw Blades	6035911D35	Label               RYO-  5ER S  922 AF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
81223902	RYO-  5ER S  922 AF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
81223902	RYO-  5ER S  922 AF	PRL	PA2	Recip Saw Blades	6035911S00	Label               RYO-  5ER S  922 AF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
81223902	RYO-  5ER S  922 AF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
81223902	RYO-  5ER S  922 AF	PRL	PA2	Recip Saw Blades	6035834309	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	7.55	PCode_252685	Unassigned
22876111	RYO-  5ER S  922 EF	PRL	PA2	Recip Saw Blades	6035738090	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
22876111	RYO-  5ER S  922 EF	PRL	PA2	Recip Saw Blades	6035911D36	Label               RYO-  5ER S  922 EF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
22876111	RYO-  5ER S  922 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
22876111	RYO-  5ER S  922 EF	PRL	PA2	Recip Saw Blades	6035911S01	Label               RYO-  5ER S  922 EF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
22876111	RYO-  5ER S  922 EF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
22876111	RYO-  5ER S  922 EF	PRL	PA2	Recip Saw Blades	6035834309	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	7.55	PCode_252685	Unassigned
74260112	RYO-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035738090	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
74260112	RYO-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035911D37	Label               RYO-  5ER S  922 HF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
74260112	RYO-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
74260112	RYO-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035911S02	Label               RYO-  5ER S  922 HF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
74260112	RYO-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
74260112	RYO-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035834309	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	7.55	PCode_252685	Unassigned
36517352	RYO- BULK S  522 AF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
74095909	RYO-  5ER S 1122 AF	PRL	PA2	Recip Saw Blades	6035738144	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
74095909	RYO-  5ER S 1122 AF	PRL	PA2	Recip Saw Blades	6035911D40	Label               RYO-  5ER S 1122 AF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
74095909	RYO-  5ER S 1122 AF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
74095909	RYO-  5ER S 1122 AF	PRL	PA2	Recip Saw Blades	6035911S03	Label               RYO-  5ER S 1122 AF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
74095909	RYO-  5ER S 1122 AF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
74095909	RYO-  5ER S 1122 AF	PRL	PA2	Recip Saw Blades	6035834310	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	15.05	PCode_252685	Unassigned
71014283	RYO-  5ER S 1122 EF	PRL	PA2	Recip Saw Blades	6035738144	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
71014283	RYO-  5ER S 1122 EF	PRL	PA2	Recip Saw Blades	6035911D41	Label               RYO-  5ER S 1122 EF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
71014283	RYO-  5ER S 1122 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
71014283	RYO-  5ER S 1122 EF	PRL	PA2	Recip Saw Blades	6035911S04	Label               RYO-  5ER S 1122 EF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
71014283	RYO-  5ER S 1122 EF	PRL	PA2	Recip Saw Blades	6035834310	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	15.05	PCode_252685	Unassigned
71014283	RYO-  5ER S 1122 EF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
50966343	RYO-  5ER S 1722 EF	PRL	PA2	Recip Saw Blades	6035738144	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
50966343	RYO-  5ER S 1722 EF	PRL	PA2	Recip Saw Blades	6035911D43	Label               RYO-  5ER S 1722 EF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
50966343	RYO-  5ER S 1722 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
50966343	RYO-  5ER S 1722 EF	PRL	PA2	Recip Saw Blades	6035911S05	Label               RYO-  5ER S 1722 EF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
50966343	RYO-  5ER S 1722 EF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
50966343	RYO-  5ER S 1722 EF	PRL	PA2	Recip Saw Blades	6035834310	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	15.05	PCode_252685	Unassigned
96148634	RYO-  5ER S 1222 VF	PRL	PA2	Recip Saw Blades	6035738295	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL		PCode_304109	Unassigned
96148634	RYO-  5ER S 1222 VF	PRL	PA2	Recip Saw Blades	6035911D42	Label               RYO-  5ER S 1222 VF	NiP (St. Niklaus)	WOOD FREE	0.23	PCode_440854	Unassigned
96148634	RYO-  5ER S 1222 VF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
96148634	RYO-  5ER S 1222 VF	PRL	PA2	Recip Saw Blades	6035911S06	Label               RYO-  5ER S 1222 VF	NiP (St. Niklaus)	WOOD FREE	0.35	PCode_440854	Unassigned
96148634	RYO-  5ER S 1222 VF	PRL	PA2	Recip Saw Blades	6035834308	Plastic Tube Top Part	NiP (St. Niklaus)	PVC	6.35	PCode_439983	Unassigned
96148634	RYO-  5ER S 1222 VF	PRL	PA2	Recip Saw Blades	6035834310	Plastic Tube Bottom Part	NiP (St. Niklaus)	PVC	15.05	PCode_252685	Unassigned
61836658	BER-  5ER S 1411 DF	PRL	PA2	Recip Saw Blades	6035703H97	Paperboard pouch    BER-  5ER S 1411 DF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	17.94	PCode_108491	Unassigned
61836658	BER-  5ER S 1411 DF	PRL	PA2	Recip Saw Blades	6035703H97	Paperboard pouch    BER-  5ER S 1411 DF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	17.94	PCode_108491	Unassigned
61836658	BER-  5ER S 1411 DF	PRL	PA2	Recip Saw Blades	6035738416	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, UPS		PCode_304109	Unassigned
61836658	BER-  5ER S 1411 DF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
18425144	BER- 25ER S  922 EF	PRL	PA2	Recip Saw Blades	6035834S76	Plastic Tube Bottom Part	NiP (St. Niklaus)	HDPE	15.2	PCode_252685	Unassigned
18425144	BER- 25ER S  922 EF	PRL	PA2	Recip Saw Blades	6035738148	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL	120.0	PCode_304109	Unassigned
18425144	BER- 25ER S  922 EF	PRL	PA2	Recip Saw Blades	6035911C60	Label               BER- 25ER S  922 EF	NiP (St. Niklaus)	WOOD FREE	0.86	PCode_440854	Unassigned
18425144	BER- 25ER S  922 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
18425144	BER- 25ER S  922 EF	PRL	PA2	Recip Saw Blades	6035834416	Plastic Tube Top Part	NiP (St. Niklaus)	PE	14.8	PCode_439983	Unassigned
80753302	BER-  5ER S  922 BF	PRL	PA2	Recip Saw Blades	6035703H99	Paperboard pouch    BER-  5ER S  922 BF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
80753302	BER-  5ER S  922 BF	PRL	PA2	Recip Saw Blades	6035703H99	Paperboard pouch    BER-  5ER S  922 BF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
80753302	BER-  5ER S  922 BF	PRL	PA2	Recip Saw Blades	6035738293	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL		PCode_304109	Unassigned
80753302	BER-  5ER S  922 BF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
75644064	BER- 25ER S  922 BF	PRL	PA2	Recip Saw Blades	6035834S76	Plastic Tube Bottom Part	NiP (St. Niklaus)	HDPE	15.2	PCode_252685	Unassigned
75644064	BER- 25ER S  922 BF	PRL	PA2	Recip Saw Blades	6035738148	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL	120.0	PCode_304109	Unassigned
75644064	BER- 25ER S  922 BF	PRL	PA2	Recip Saw Blades	6035911C61	Label               BER- 25ER S  922 BF	NiP (St. Niklaus)	WOOD FREE	0.86	PCode_440854	Unassigned
75644064	BER- 25ER S  922 BF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
75644064	BER- 25ER S  922 BF	PRL	PA2	Recip Saw Blades	6035834416	Plastic Tube Top Part	NiP (St. Niklaus)	PE	14.8	PCode_439983	Unassigned
37963807	BER-  5ER S  922 VF	PRL	PA2	Recip Saw Blades	6035703J00	Paperboard pouch    BER-  5ER S  922 VF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
37963807	BER-  5ER S  922 VF	PRL	PA2	Recip Saw Blades	6035703J00	Paperboard pouch    BER-  5ER S  922 VF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
37963807	BER-  5ER S  922 VF	PRL	PA2	Recip Saw Blades	6035738296	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL		PCode_304109	Unassigned
37963807	BER-  5ER S  922 VF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
88903530	BER- 25ER S  922 VF	PRL	PA2	Recip Saw Blades	6035834S76	Plastic Tube Bottom Part	NiP (St. Niklaus)	HDPE	15.2	PCode_252685	Unassigned
88903530	BER- 25ER S  922 VF	PRL	PA2	Recip Saw Blades	6035738148	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL	120.0	PCode_304109	Unassigned
88903530	BER- 25ER S  922 VF	PRL	PA2	Recip Saw Blades	6035911C62	Label               BER- 25ER S  922 VF	NiP (St. Niklaus)	WOOD FREE	0.86	PCode_440854	Unassigned
88903530	BER- 25ER S  922 VF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
88903530	BER- 25ER S  922 VF	PRL	PA2	Recip Saw Blades	6035834416	Plastic Tube Top Part	NiP (St. Niklaus)	PE	14.8	PCode_439983	Unassigned
93339969	BER-  5ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035703J01	Paperboard pouch    BER-  5ER S 1122 HF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	14.5	PCode_108491	Unassigned
93339969	BER-  5ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035703J01	Paperboard pouch    BER-  5ER S 1122 HF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	14.5	PCode_108491	Unassigned
93339969	BER-  5ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035738417	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, UPS		PCode_304109	Unassigned
93339969	BER-  5ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
19075911	BER- 25ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035834S78	Plastic Tube Bottom Part	NiP (St. Niklaus)	HDPE	26.0	PCode_252685	Unassigned
19075911	BER- 25ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035738K81	Corrugated carton	NiP (St. Niklaus)	CORRUGATED	126.1	PCode_304109	Unassigned
19075911	BER- 25ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035911C63	Label               BER- 25ER S 1122 HF	NiP (St. Niklaus)	WOOD FREE	0.92	PCode_440854	Unassigned
19075911	BER- 25ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
19075911	BER- 25ER S 1122 HF	PRL	PA2	Recip Saw Blades	6035834420	Plastic Tube Top Part	NiP (St. Niklaus)	PE	23.2	PCode_439983	Unassigned
50442146	BER-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035703J02	Paperboard pouch    BER-  5ER S  522 EF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	8.03	PCode_108491	Unassigned
50442146	BER-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035703J02	Paperboard pouch    BER-  5ER S  522 EF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	8.03	PCode_108491	Unassigned
50442146	BER-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035738415	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, UPS		PCode_304109	Unassigned
50442146	BER-  5ER S  522 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
75791856	BER-  5ER S  611 DF	PRL	PA2	Recip Saw Blades	6035703J03	Paperboard pouch    BER-  5ER S  611 DF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
75791856	BER-  5ER S  611 DF	PRL	PA2	Recip Saw Blades	6035703J03	Paperboard pouch    BER-  5ER S  611 DF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
75791856	BER-  5ER S  611 DF	PRL	PA2	Recip Saw Blades	6035738296	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL		PCode_304109	Unassigned
75791856	BER-  5ER S  611 DF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
99911311	BER- 25ER S  611 DF	PRL	PA2	Recip Saw Blades	6035834S76	Plastic Tube Bottom Part	NiP (St. Niklaus)	HDPE	15.2	PCode_252685	Unassigned
99911311	BER- 25ER S  611 DF	PRL	PA2	Recip Saw Blades	6035738148	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL	120.0	PCode_304109	Unassigned
99911311	BER- 25ER S  611 DF	PRL	PA2	Recip Saw Blades	6035911C64	Label               BER- 25ER S  611 DF	NiP (St. Niklaus)	WOOD FREE	0.86	PCode_440854	Unassigned
99911311	BER- 25ER S  611 DF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
99911311	BER- 25ER S  611 DF	PRL	PA2	Recip Saw Blades	6035834416	Plastic Tube Top Part	NiP (St. Niklaus)	PE	14.8	PCode_439983	Unassigned
24858671	BER-  5ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035703J04	Paperboard pouch    BER-  5ER S  922 BEF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
24858671	BER-  5ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035703J04	Paperboard pouch    BER-  5ER S  922 BEF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	9.64	PCode_108491	Unassigned
24858671	BER-  5ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035738296	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL		PCode_304109	Unassigned
24858671	BER-  5ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
13490462	BER- 25ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035834S76	Plastic Tube Bottom Part	NiP (St. Niklaus)	HDPE	15.2	PCode_252685	Unassigned
13490462	BER- 25ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035738148	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL	120.0	PCode_304109	Unassigned
13490462	BER- 25ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035911C65	Label               BER- 25ER S  922 BEF	NiP (St. Niklaus)	WOOD FREE	0.86	PCode_440854	Unassigned
13490462	BER- 25ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
13490462	BER- 25ER S  922 BEF	PRL	PA2	Recip Saw Blades	6035834416	Plastic Tube Top Part	NiP (St. Niklaus)	PE	14.8	PCode_439983	Unassigned
37845524	BER-  5ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035703J05	Paperboard pouch    BER-  5ER S 1022 BEF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	14.5	PCode_108491	Unassigned
37845524	BER-  5ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035703J05	Paperboard pouch    BER-  5ER S 1022 BEF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	14.5	PCode_108491	Unassigned
37845524	BER-  5ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035738296	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL		PCode_304109	Unassigned
37845524	BER-  5ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
56937547	BER- 25ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035738170	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUALITAET UPS	201.5	PCode_304109	Unassigned
56937547	BER- 25ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035911C66	Label               BER- 25ER S 1022 BEF	NiP (St. Niklaus)	WOOD FREE	0.78	PCode_440854	Unassigned
56937547	BER- 25ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
56937547	BER- 25ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035834B25	Plastic Tube Bottom Part	NiP (St. Niklaus)	PP	22.9	PCode_252685	Unassigned
56937547	BER- 25ER S 1022 BEF	PRL	PA2	Recip Saw Blades	6035834418	Plastic Tube Top Part QP 032 200 A	NiP (St. Niklaus)	PE	22.8	PCode_439983	Unassigned
36298220	BER-  5ER S 1222 BEF	PRL	PA2	Recip Saw Blades	6035703J06	Paperboard pouch    BER-  5ER S 1222 BEF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	17.94	PCode_108491	Unassigned
36298220	BER-  5ER S 1222 BEF	PRL	PA2	Recip Saw Blades	6035703J06	Paperboard pouch    BER-  5ER S 1222 BEF	NiP (St. Niklaus)	CHROMOKARTON RS GRAU (GD2)	17.94	PCode_108491	Unassigned
36298220	BER-  5ER S 1222 BEF	PRL	PA2	Recip Saw Blades	6035738416	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, UPS		PCode_304109	Unassigned
36298220	BER-  5ER S 1222 BEF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
90420666	ALD- BULK S  922 AF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
28828599	PAN-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035738090	Corrugated carton	NiP (St. Niklaus)	WELLPAPPE, QUAL. UPS		PCode_304109	Unassigned
28828599	PAN-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
28828599	PAN-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035834353	Plastic Tube Top Part	NiP (St. Niklaus)	PP	6.0	PCode_439983	Unassigned
28828599	PAN-  5ER S  922 HF	PRL	PA2	Recip Saw Blades	6035834354	Plastic Tube Bottom Part	NiP (St. Niklaus)	PP	6.0	PCode_252685	Unassigned
29233675	PAR- BULK S  922 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
62444894	PAR- BULK SE 922 AF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
28845718	ALD- BULK S 1022 EF	PRL	PA2	Recip Saw Blades	6035722197	Tray packer	NiP (St. Niklaus)	CORRUGATED	53.5	PCode_799732	Unassigned
28845718	ALD- BULK S 1022 EF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
23926091	NLA- BULK S 1122 VFR	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
10491965	ALD- BULK S 1220 CF	PRL	PA2	Recip Saw Blades	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
49681685	BTI-  1ER AIZ 20 AT	PRL	PA2	Starlock	6035722247	Folding Carton	NiP (St. Niklaus)	PAPER/CARDBOARD	14.4	PCode_221631	Unassigned
49681685	BTI-  1ER AIZ 20 AT	PRL	PA2	Starlock	6035738576	Corrugated carton	NiP (St. Niklaus)	CORRUGATED	190.0	PCode_304109	Unassigned
49681685	BTI-  1ER AIZ 20 AT	PRL	PA2	Starlock	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
49681685	BTI-  1ER AIZ 20 AT	PRL	PA2	Starlock	6035803C05	Plastic Bag	NiP (St. Niklaus)	LDPE	2.0	PCode_170045	Unassigned
49681685	BTI-  1ER AIZ 20 AT	PRL	PA2	Starlock	6035910581	Content Label       BTI-  1ER AIZ 20 AT	NiP (St. Niklaus)	PAPER	2.0	PCode_687787	Unassigned
42747822	BTI-  1ER AIZ 32 AT	PRL	PA2	Starlock	6035722247	Folding Carton	NiP (St. Niklaus)	PAPER/CARDBOARD	14.4	PCode_221631	Unassigned
42747822	BTI-  1ER AIZ 32 AT	PRL	PA2	Starlock	6035738576	Corrugated carton	NiP (St. Niklaus)	CORRUGATED	190.0	PCode_304109	Unassigned
42747822	BTI-  1ER AIZ 32 AT	PRL	PA2	Starlock	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
42747822	BTI-  1ER AIZ 32 AT	PRL	PA2	Starlock	6035803C05	Plastic Bag	NiP (St. Niklaus)	LDPE	2.0	PCode_170045	Unassigned
42747822	BTI-  1ER AIZ 32 AT	PRL	PA2	Starlock	6035910582	Content Label       BTI-  1ER AIZ 32 AT	NiP (St. Niklaus)	PAPER	2.0	PCode_687787	Unassigned
95946065	BTI-  1ER AIZ 32 AB	PRL	PA2	Starlock	6035722247	Folding Carton	NiP (St. Niklaus)	PAPER/CARDBOARD	14.4	PCode_221631	Unassigned
95946065	BTI-  1ER AIZ 32 AB	PRL	PA2	Starlock	6035738576	Corrugated carton	NiP (St. Niklaus)	CORRUGATED	190.0	PCode_304109	Unassigned
95946065	BTI-  1ER AIZ 32 AB	PRL	PA2	Starlock	6035940565	Label               SB	NiP (St. Niklaus)	WOOD FREE	0.54	PCode_440854	Unassigned
